2018-06-08 14:59:03,749 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@174d20a: startup date [Fri Jun 08 14:59:03 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-07 09:33:40,413 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:33:41,016 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 09:33:41,063 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 09:33:42,637 | INFO  | Recovery replayed 34668 operations from the journal in 1.618 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 09:33:42,771 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50551-1530927222652-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:33:42,787 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:33:42,788 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:33:42,793 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:33:42,793 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:33:42,797 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:33:42,798 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:33:42,802 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:33:42,803 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:33:42,910 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-07 09:33:42,911 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:33:42,912 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50551-1530927222652-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:33:42,912 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:33:43,366 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-07 09:33:43,421 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-07 09:33:43,793 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-07-07 09:34:13,311 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Jul 07 09:34:13 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-07 09:34:13,882 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-07 09:34:13,895 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:34:14,494 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 09:34:14,538 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 09:34:16,048 | INFO  | Recovery replayed 34674 operations from the journal in 1.55 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 09:34:16,175 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50563-1530927256061-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:34:16,188 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:34:16,189 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:34:16,193 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:34:16,193 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:34:16,199 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:34:16,200 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:34:16,204 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 09:34:16,204 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:34:16,282 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-07 09:34:16,282 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 09:34:16,283 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50563-1530927256061-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:34:16,283 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:34:16,570 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-07 09:34:16,620 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-07 09:34:16,772 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-07-07 09:35:49,145 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Jul 07 09:35:49 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-07 09:35:49,612 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-07 09:35:49,623 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-07 09:35:49,628 | INFO  | Database D:\software\apache-activemq-5.9.1\bin\..\data\kahadb\lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File 'D:\software\apache-activemq-5.9.1\bin\..\data\kahadb\lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2018-07-07 09:35:59,630 | INFO  | Database D:\software\apache-activemq-5.9.1\bin\..\data\kahadb\lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File 'D:\software\apache-activemq-5.9.1\bin\..\data\kahadb\lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2018-07-07 09:36:09,633 | INFO  | Database D:\software\apache-activemq-5.9.1\bin\..\data\kahadb\lock is locked... waiting 10 seconds for the database to be unlocked. Reason: java.io.IOException: File 'D:\software\apache-activemq-5.9.1\bin\..\data\kahadb\lock' could not be locked. | org.apache.activemq.store.SharedFileLocker | main
2018-07-07 11:16:50,432 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Jul 07 11:16:50 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-07 11:17:13,186 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-07 11:17:13,334 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-07 11:17:15,046 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 11:17:15,599 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 11:17:17,242 | INFO  | Recovery replayed 35823 operations from the journal in 2.193 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 11:17:18,225 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50090-1530933437587-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-07 11:17:19,017 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 11:17:19,018 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 11:17:19,024 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 11:17:19,024 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 11:17:19,030 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 11:17:19,031 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 11:17:19,036 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 11:17:19,036 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 11:17:20,536 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-07 11:17:20,536 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 11:17:20,539 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50090-1530933437587-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-07 11:17:20,553 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-07 11:17:26,433 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-07 11:17:27,967 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-07 11:17:31,960 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-07-07 13:07:49,488 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Jul 07 13:07:49 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-07 13:07:50,629 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-07 13:07:50,682 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-07 13:07:51,566 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 13:07:51,702 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 13:07:53,356 | INFO  | Recovery replayed 36840 operations from the journal in 1.787 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-07 13:07:53,550 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50164-1530940073392-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-07 13:07:53,581 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 13:07:53,582 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 13:07:53,586 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 13:07:53,587 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 13:07:53,593 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 13:07:53,593 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 13:07:53,598 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-07-07 13:07:53,599 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 13:07:53,762 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-07-07 13:07:53,763 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-07-07 13:07:53,764 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50164-1530940073392-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-07-07 13:07:53,764 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-07-07 13:07:54,303 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-07-07 13:07:54,411 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-07-07 13:07:54,766 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-07-11 15:31:47,205 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Wed Jul 11 15:31:47 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-07-11 15:31:51,123 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-07-11 15:31:51,153 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-07-11 15:31:55,807 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-11 15:31:55,937 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-11 15:31:58,289 | INFO  | Recovery replayed 76843 operations from the journal in 2.478 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-07-11 15:31:58,878 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50101-1531294318556-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-07-11 15:31:59,010 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
